AppID,Name,Primary_Genre,Price,Review_Score_Pct,Review_Count,Playtime_Hours,Languages_Count,Multiplayer
1358440,Halver,Adventure,0.058712789739969413,0.9646464646464648,5.8636511403508014e-05,0.0,0.038834951456310676,0
3203370,Ala Mobile,Indie,0.044005177079656434,0.7511111111111111,4.311508191434413e-06,0.0,0.09708737864077668,1
366180,Disposable Heroes,Action,0.011648429226967879,0.6126729138777331,5.43250032120736e-05,0.001356658713232965,0.009708737864077669,1
659,Portal 2,Action,0.02341451935521826,0.9862631288004422,0.13401892062254728,0.0,0.2621359223300971,1
2206390,BandRoll,Adventure,0.009295211201317802,0.8576615831517793,7.070873433952437e-05,0.0,0.09708737864077668,0
2963550,Game of Fate: Chasing Through Time,Adventure,0.07106718437463232,0.9030595813204507,0.0007760714744581942,0.0022540594184843428,0.10679611650485436,0
984110,SYNTHETIK: Arena,Action,0.0,0.900405142437873,0.0019850183713364038,0.0010979961570134504,0.09708737864077668,1
533060,PuppetShow™: Mystery of Joyville,Adventure,0.041063654547593836,0.9098228663446055,2.586904914860647e-06,0.0,0.009708737864077669,0
1187870,FORZA POLPO!,Action,0.08812801506059537,0.9057239057239057,1.1209921297729472e-05,0.0,0.009708737864077669,0
476480,Heaven Forest - VR MMO,Adventure,0.006471349570537711,0.6678074378279717,0.0004026948650799741,0.001826474376570451,0.019417475728155338,1
628460,Lily of the Valley,Casual,0.028120955406518416,0.930864197530864,6.036111468008178e-05,7.390358749128994e-05,0.019417475728155338,0
237350,Frozen Cortex,Indie,0.14695846570184729,0.7015170151701517,0.00021643771121000754,0.0014780717498257987,0.009708737864077669,1
818570,Zombie Desperation,Violent,0.005765384162842687,0.7522123893805308,8.019405236068008e-05,0.00012669186427078275,0.009708737864077669,0
753090,Marius,Free To Play,0.0,0.6066411238825031,7.760714744581944e-06,0.00010557655355898562,0.009708737864077669,0
678290,Ezy,Action,0.0,0.7925925925925925,4.311508191434413e-06,0.0,0.2621359223300971,0
2091500,Warlords Under Siege,Simulation,0.0704788798682198,0.7962554165644673,0.0003733766093782201,0.003579045165649613,0.058252427184466014,0
